0.000,0,60.0001,-2.568375e-01,0.47798342
0.033,0,60.0000,-2.562077e-01,0.4798084
0.067,0,60.0001,-2.556512e-01,0.4797710
0.100,0,60.0000,-2.550872e-01,0.4797554
0.133,0,59.9999,-2.544422e-01,0.4797806
...
899.967,0,60.0000,-1.339802e-02,0.4802777
